ranking_mae,modelo_id,variables,interacciones,n_variables,n_interacciones,n_terminos,mae_promedio,mae_desvio,r2_promedio,r2_desvio,delta_mae_vs_base,delta_r2_vs_base,folds_mejora_mae_vs_base
116,28034,mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × marital_bin,7,2,9,0.8902056380826886,0.033600152228855026,0.04247855729638621,0.04265639101331661,-0.009717647410682151,0.00987116475023897,4
117,28900,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × whitemom_bin,7,2,9,0.8902071342069633,0.03568175904098582,0.05133607466471881,0.04450821012166083,-0.00971615128640746,0.018728682118571573,4
118,9614,visits + gained + sex_bin + whitemom_bin + mature_bin,visits × gained + visits × mature_bin,5,2,7,0.8902284321505258,0.03166266853950497,0.03543702275310394,0.03011211993851239,-0.009694853342844922,0.0028296302069567014,4
119,28826,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + visits × mature_bin,7,2,9,0.8902430542134265,0.033106402155482925,0.05148069141021929,0.04983861312422077,-0.009680231279944218,0.018873298864072054,5
120,10167,gained + sex_bin + habit_bin + marital_bin + whitemom_bin,sex_bin × marital_bin,5,1,6,0.890247702577479,0.034292829061848086,0.048116927499295234,0.048568399229043865,-0.009675582915891767,0.015509534953147996,4
121,16558,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,sex_bin × marital_bin,6,1,7,0.890255816421932,0.03107060081443607,0.04394535499542829,0.053004423262025306,-0.009667469071438783,0.01133796244928105,3
122,27645,mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × visits + mage × habit_bin,7,2,9,0.8902568156899362,0.034850305118597234,0.04497442711838151,0.06536302621394757,-0.009666469803434552,0.012367034572234273,5
123,26268,fage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × visits + marital_bin × whitemom_bin,7,2,9,0.8902585603599412,0.02860788411586169,0.03878411095897125,0.062022481602575924,-0.00966472513342953,0.006176718412824016,4
124,26260,fage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,fage × visits + visits × mature_bin,7,2,9,0.8902634611737085,0.03387100625317293,0.037016385270479055,0.044008642666008714,-0.00965982431966228,0.004408992724331817,4
125,14880,fage + visits + gained + sex_bin + habit_bin + whitemom_bin,fage × visits + sex_bin × habit_bin,6,2,8,0.8902659184319512,0.033626180482921056,0.042433070235298784,0.060377192753670234,-0.009657367061419508,0.009825677689151546,4
126,15385,fage + visits + gained + sex_bin + whitemom_bin + mature_bin,fage × sex_bin + visits × mature_bin,6,2,8,0.8902672269427765,0.03467381238375585,0.04156085210676526,0.035831325615155084,-0.00965605855059426,0.008953459560618021,4
127,25998,fage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × visits,7,1,8,0.8902689365583681,0.032074100190520975,0.04535369248759278,0.05859772020835056,-0.00965434893500261,0.012746299941445542,5
128,26037,fage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × visits + habit_bin × mature_bin,7,2,9,0.8902689365583681,0.032074100190520975,0.04535369248759278,0.05859772020835056,-0.00965434893500261,0.012746299941445542,5
129,20100,visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,visits × habit_bin + visits × mature_bin,6,2,8,0.8902698610027254,0.04086546496631509,0.0492468558619696,0.052628797216419096,-0.009653424490645324,0.01663946331582236,4
130,14877,fage + visits + gained + sex_bin + habit_bin + whitemom_bin,fage × visits + gained × sex_bin,6,2,8,0.8902708041942237,0.03404536461646241,0.0439333047290474,0.06111630977674733,-0.009652481299147087,0.01132591218290016,4
131,20574,gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × habit_bin + sex_bin × marital_bin,6,2,8,0.8902768283422529,0.028176707656394507,0.05230363227512826,0.05013822826607173,-0.009646457151117893,0.019696239728981026,3
132,26964,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × gained + marital_bin × whitemom_bin,7,2,9,0.890283716970883,0.02718834731275223,0.046352273256208054,0.0605390554194482,-0.009639568522487707,0.013744880710060817,3
133,26977,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × sex_bin + sex_bin × marital_bin,7,2,9,0.8902843750991485,0.0328322485800709,0.047809771136839395,0.04800304289735719,-0.009638910394222266,0.015202378590692157,4
134,17029,fage + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × whitemom_bin + whitemom_bin × mature_bin,6,2,8,0.8902942673693358,0.03032099093986157,0.03691651244595122,0.05111320304904322,-0.009629018124034938,0.0043091198998039815,4
135,3188,gained + sex_bin + marital_bin + whitemom_bin,gained × sex_bin + marital_bin × whitemom_bin,4,2,6,0.8903003940478303,0.0333118391565593,0.03383746497335667,0.04828676190963208,-0.009622891445540405,0.0012300724272094332,4
136,6582,fage + gained + sex_bin + habit_bin + whitemom_bin,gained × sex_bin,5,1,6,0.8903160641584208,0.03137886175995037,0.04312191054076031,0.05234395432452601,-0.009607221334949956,0.010514517994613073,4
137,26038,fage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × visits + whitemom_bin × mature_bin,7,2,9,0.8903249838254321,0.034929515211873444,0.04533959791865825,0.05943539842681692,-0.009598301667938625,0.012732205372511012,5
138,1506,fage + gained + sex_bin + whitemom_bin,fage × gained,4,1,5,0.8903375367632561,0.032604018467148776,0.03525803383050696,0.04242088882188562,-0.00958574873011464,0.0026506412843597255,4
139,14869,fage + visits + gained + sex_bin + habit_bin + whitemom_bin,fage × visits + fage × gained,6,2,8,0.8903488948257289,0.03504258782736962,0.04552317239092303,0.061493938282747636,-0.009574390667641874,0.012915779844775793,4
140,10171,gained + sex_bin + habit_bin + marital_bin + whitemom_bin,marital_bin × whitemom_bin,5,1,6,0.8903504918187066,0.03549469809207088,0.04760142547037116,0.05699207247427409,-0.009572793674664126,0.014994032924223924,4
141,32324,mage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × visits + whitemom_bin × mature_bin,8,2,10,0.8903585311411885,0.037515131705034,0.04431023098703726,0.06972157387326064,-0.009564754352182292,0.011702838440890019,4
142,25534,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,fage × visits,7,1,8,0.890366807708571,0.03416549190542904,0.04217352756543587,0.06224112421357195,-0.009556477784799733,0.00956613501928863,4
143,31875,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin,8,1,9,0.8903668756784254,0.03415645522441698,0.048257068679248796,0.048769836125835284,-0.009556409814945321,0.01564967613310156,5
144,32160,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + habit_bin × mature_bin,8,2,10,0.8903668756784254,0.03415645522441698,0.048257068679248796,0.048769836125835284,-0.009556409814945321,0.01564967613310156,5
145,27653,mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × visits + gained × sex_bin,7,2,9,0.8903753809453958,0.03328916175040746,0.04484245994145486,0.06743107662995458,-0.00954790454797494,0.012235067395307622,4
146,27657,mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × visits + sex_bin × habit_bin,7,2,9,0.890392620610094,0.032084715265729744,0.04358170580585654,0.06687882645283282,-0.009530664883276696,0.010974313259709302,5
147,20248,visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × whitemom_bin,6,2,8,0.8903949613092402,0.034964219683975735,0.041955554947999275,0.04039580920208241,-0.009528324184130521,0.009348162401852038,4
148,20075,visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,visits × gained + visits × mature_bin,6,2,8,0.890401671170812,0.03444271983302659,0.043727319072567175,0.040578464402633,-0.009521614322558714,0.011119926526419938,5
149,27649,mage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,mage × visits + visits × sex_bin,7,2,9,0.8904026655225019,0.032040748656627524,0.04405921512995577,0.06790737821210822,-0.009520619970868838,0.01145182258380853,4
150,16664,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,sex_bin × whitemom_bin + marital_bin × whitemom_bin,6,2,8,0.890404160931765,0.032347049522276634,0.04316872707673665,0.05871588093895718,-0.009519124561605752,0.010561334530589411,4
151,26372,fage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,visits × sex_bin + visits × mature_bin,7,2,9,0.8904229693870024,0.03207446898198788,0.039177029119925065,0.03907670957381841,-0.009500316106368367,0.0065696365737778276,4
152,15338,fage + visits + gained + sex_bin + whitemom_bin + mature_bin,fage × visits,6,1,7,0.8904304699872571,0.030336129519274963,0.03793341365084295,0.04792089120263334,-0.009492815506113694,0.005326021104695711,4
153,27112,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × habit_bin + sex_bin × marital_bin,7,2,9,0.8904314097488111,0.027642964297194084,0.04394867010576342,0.048398658062382145,-0.009491875744559675,0.011341277559616184,3
154,10343,gained + sex_bin + marital_bin + whitemom_bin + mature_bin,gained × sex_bin + sex_bin × marital_bin,5,2,7,0.8904329913103519,0.027038007069407587,0.039172460770468744,0.03943051660228048,-0.009490294183018833,0.006565068224321506,4
155,8703,mage + gained + sex_bin + marital_bin + whitemom_bin,sex_bin × marital_bin + marital_bin × whitemom_bin,5,2,7,0.8904335807769552,0.02974395200357809,0.036168322098764125,0.0560993495733476,-0.009489704716415526,0.003560929552616887,4
156,19928,visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,sex_bin × marital_bin + marital_bin × whitemom_bin,6,2,8,0.8904576672419273,0.03753030825593849,0.048256210302015656,0.061753349801281804,-0.00946561825144343,0.01564881775586842,3
157,6591,fage + gained + sex_bin + habit_bin + whitemom_bin,fage × gained + gained × sex_bin,5,2,7,0.8904704301981159,0.033357096019523226,0.04445305651028564,0.05635876181427171,-0.009452855295254858,0.0118456639641384,4
158,27154,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × whitemom_bin + marital_bin × mature_bin,7,2,9,0.890473715746112,0.027812272543986476,0.04403041853831979,0.05707484165655775,-0.009449569747258746,0.011423025992172556,3
159,20616,gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × habit_bin + sex_bin × marital_bin,6,2,8,0.8904795323167137,0.026851592285486874,0.04757299112424718,0.04624579437665771,-0.009443753176657022,0.01496559857809994,3
160,17395,mage + visits + gained + sex_bin + habit_bin + whitemom_bin,mage × visits,6,1,7,0.8904859603747086,0.03452963014326781,0.045473569094436984,0.06823679470933657,-0.009437325118662132,0.012866176548289747,5
161,27892,mage + visits + gained + sex_bin + marital_bin + whitemom_bin + mature_bin,mage × visits + marital_bin × whitemom_bin,7,2,9,0.8904871885580139,0.0341701734635137,0.03731063564944357,0.07198433168441373,-0.009436096935356852,0.004703243103296333,3
162,10184,gained + sex_bin + habit_bin + marital_bin + whitemom_bin,gained × habit_bin + sex_bin × marital_bin,5,2,7,0.8904893320082288,0.03575148732801485,0.05087054593893514,0.053649190700871575,-0.009433953485141977,0.018263153392787904,3
163,32150,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + gained × habit_bin,8,2,10,0.8904902400448945,0.034602360511488156,0.051495227557099524,0.053617346875714664,-0.00943304544847623,0.018887835010952286,4
164,26958,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × gained + sex_bin × marital_bin,7,2,9,0.890501596925728,0.027877038033153934,0.04559422426879452,0.05205841115325777,-0.009421688567642805,0.01298683172264728,3
165,20622,gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × habit_bin + marital_bin × whitemom_bin,6,2,8,0.8905027661111189,0.027402252036977333,0.04807961382313599,0.055994001560441556,-0.009420519382251857,0.015472221276988753,3
166,20658,gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × whitemom_bin + marital_bin × mature_bin,6,2,8,0.8905055717852314,0.027714525938693724,0.047399942980525855,0.05484320705174035,-0.009417713708139375,0.014792550434378618,4
167,14881,fage + visits + gained + sex_bin + habit_bin + whitemom_bin,fage × visits + sex_bin × whitemom_bin,6,2,8,0.8905081751946783,0.036489285164682236,0.043445846955070234,0.05851640228978039,-0.009415110298692464,0.010838454408922997,4
168,14874,fage + visits + gained + sex_bin + habit_bin + whitemom_bin,fage × visits + visits × sex_bin,6,2,8,0.8905142102105271,0.03341458206716334,0.0424494288696778,0.06174076333762231,-0.009409075282843626,0.009842036323530562,4
169,27155,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × whitemom_bin + whitemom_bin × mature_bin,7,2,9,0.8905166866327324,0.03280921809942084,0.047225764463059414,0.057071621026961894,-0.009406598860638327,0.014618371916912176,5
170,10334,gained + sex_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × marital_bin,5,1,6,0.8905327785331213,0.0275926167163076,0.03945198182416667,0.039135786218559586,-0.009390506960249456,0.006844589278019432,4
171,32163,fage + visits + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × mature_bin + whitemom_bin × mature_bin,8,2,10,0.8905402200038189,0.036839193977170295,0.04868165313760149,0.04837408243066043,-0.009383065489551812,0.016074260591454254,5
172,27118,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin + mature_bin,sex_bin × habit_bin + marital_bin × whitemom_bin,7,2,9,0.8905463510986946,0.027631333034850054,0.04469795964631862,0.05812360697285806,-0.009376934394676129,0.012090567100171382,3
173,10382,gained + sex_bin + marital_bin + whitemom_bin + mature_bin,marital_bin × whitemom_bin + marital_bin × mature_bin,5,2,7,0.8905465903065094,0.02490123707333024,0.037022395151758536,0.052176278431403655,-0.00937669518686135,0.004415002605611298,4
174,16551,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,fage × marital_bin,6,1,7,0.8905489153816045,0.031151428357997772,0.040957627152214404,0.05179021376145509,-0.009374370111766228,0.008350234606067167,4
175,26030,fage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × visits + gained × habit_bin,7,2,9,0.8905498278590931,0.033321542220685355,0.04820172137730201,0.06449868399325694,-0.00937345763427766,0.015594328831154775,4
176,15440,fage + visits + gained + sex_bin + whitemom_bin + mature_bin,visits × mature_bin + sex_bin × whitemom_bin,6,2,8,0.8905518659790486,0.03415450923237479,0.04128030122806139,0.03821903833796157,-0.009371419514322188,0.00867290868191415,4
177,16653,fage + gained + sex_bin + habit_bin + marital_bin + whitemom_bin,sex_bin × habit_bin + sex_bin × marital_bin,6,2,8,0.8905556526943148,0.03113840648584386,0.042478624568278625,0.05254740387729511,-0.009367632799055947,0.009871232022131388,3
178,6588,fage + gained + sex_bin + habit_bin + whitemom_bin,fage × gained + fage × sex_bin,5,2,7,0.890556608059182,0.03624153411686699,0.04405766591337577,0.0534604222659544,-0.00936667743418873,0.01145027336722853,4
179,10202,gained + sex_bin + habit_bin + marital_bin + whitemom_bin,sex_bin × habit_bin + sex_bin × marital_bin,5,2,7,0.8905595905014237,0.034129963830998686,0.04636496981064144,0.048140676623099225,-0.009363694991947002,0.013757577264494204,3
180,9637,visits + gained + sex_bin + whitemom_bin + mature_bin,visits × mature_bin + gained × whitemom_bin,5,2,7,0.890564099319868,0.03350271202802041,0.0414560625995505,0.03991615645203529,-0.009359186173502732,0.008848670053403264,3
181,26028,fage + visits + gained + sex_bin + habit_bin + whitemom_bin + mature_bin,fage × visits + visits × mature_bin,7,2,9,0.8905759788452666,0.03580754367728489,0.04624955819089312,0.054943473724296595,-0.009347306648104126,0.01364216564474588,5
